supplier_id,supplier_name,category_id,category_name,product_id,product_name,product_unit_price,product_unit_stock,units_on_order,order_id,order_date,order_price,order_quantity,order_discount,customer_id,customer_country,shipper_id,shipper_name,shipped_date,freight,employee_id,employee_last_name,employee_first_name
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10298,1996/9/5,44,30,0.25,HUNGO,Ireland,2,United Package,1996/9/11,168.22,6,Suyama,Michael
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10298,1996/9/5,39.4,15,0,HUNGO,Ireland,2,United Package,1996/9/11,168.22,6,Suyama,Michael
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10299,1996/9/6,7.3,15,0,RICAR,Brazil,2,United Package,1996/9/13,29.76,4,Peacock,Margaret
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10299,1996/9/6,12,20,0,RICAR,Brazil,2,United Package,1996/9/13,29.76,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,66,Louisiana Hot Spiced Okra,17,4,100,10300,1996/9/9,13.6,30,0,MAGAA,Italy,2,United Package,1996/9/18,17.68,2,Fuller,Andrew
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10300,1996/9/9,10,20,0,MAGAA,Italy,2,United Package,1996/9/18,17.68,2,Fuller,Andrew
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10301,1996/9/9,14.7,10,0,WANDK,Germany,2,United Package,1996/9/17,45.08,8,Callahan,Laura
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10301,1996/9/9,30.4,20,0,WANDK,Germany,2,United Package,1996/9/17,45.08,8,Callahan,Laura
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10302,1996/9/10,31.2,40,0,SUPRD,Belgium,2,United Package,1996/10/9,6.27,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10302,1996/9/10,36.4,28,0,SUPRD,Belgium,2,United Package,1996/10/9,6.27,4,Peacock,Margaret
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10302,1996/9/10,36.8,12,0,SUPRD,Belgium,2,United Package,1996/10/9,6.27,4,Peacock,Margaret
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10303,1996/9/11,14.7,40,0.1,GODOS,Spain,2,United Package,1996/9/18,107.83,7,King,Robert
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10303,1996/9/11,16.8,30,0.1,GODOS,Spain,2,United Package,1996/9/18,107.83,7,King,Robert
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10303,1996/9/11,10,15,0.1,GODOS,Spain,2,United Package,1996/9/18,107.83,7,King,Robert
23,Karkki Oy,3,Confections,49,Maxilaku,20,10,60,10304,1996/9/12,16,30,0,TORTU,Mexico,2,United Package,1996/9/17,63.79,1,Davolio,Nancy
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10304,1996/9/12,44,10,0,TORTU,Mexico,2,United Package,1996/9/17,63.79,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10304,1996/9/12,17.2,2,0,TORTU,Mexico,2,United Package,1996/9/17,63.79,1,Davolio,Nancy
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10305,1996/9/13,50,25,0.1,OLDWO,USA,3,Federal Shipping,1996/10/9,257.62,8,Callahan,Laura
12,Plutzer Lebensmittelgroßmärkte AG,6,Meat/Poultry,29,Thüringer Rostbratwurst,123.79,0,0,10305,1996/9/13,99,25,0.1,OLDWO,USA,3,Federal Shipping,1996/10/9,257.62,8,Callahan,Laura
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10305,1996/9/13,14.4,30,0.1,OLDWO,USA,3,Federal Shipping,1996/10/9,257.62,8,Callahan,Laura
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10306,1996/9/16,20.7,10,0,ROMEY,Spain,3,Federal Shipping,1996/9/23,7.56,1,Davolio,Nancy
24,"G'day, Mate",6,Meat/Poultry,53,Perth Pasties,32.8,0,0,10306,1996/9/16,26.2,10,0,ROMEY,Spain,3,Federal Shipping,1996/9/23,7.56,1,Davolio,Nancy
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10306,1996/9/16,5.9,5,0,ROMEY,Spain,3,Federal Shipping,1996/9/23,7.56,1,Davolio,Nancy
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10307,1996/9/17,39.4,10,0,LONEP,USA,2,United Package,1996/9/25,0.56,2,Fuller,Andrew
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10307,1996/9/17,10,3,0,LONEP,USA,2,United Package,1996/9/25,0.56,2,Fuller,Andrew
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10308,1996/9/18,28.8,1,0,ANATR,Mexico,3,Federal Shipping,1996/9/24,1.61,7,King,Robert
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10308,1996/9/18,12,5,0,ANATR,Mexico,3,Federal Shipping,1996/9/24,1.61,7,King,Robert
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10309,1996/9/19,17.6,20,0,HUNGO,Ireland,1,Speedy Express,1996/10/23,47.3,3,Leverling,Janet
3,Grandma Kelly's Homestead,2,Condiments,6,Grandma's Boysenberry Spread,25,120,0,10309,1996/9/19,20,30,0,HUNGO,Ireland,1,Speedy Express,1996/10/23,47.3,3,Leverling,Janet
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10309,1996/9/19,11.2,2,0,HUNGO,Ireland,1,Speedy Express,1996/10/23,47.3,3,Leverling,Janet
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10309,1996/9/19,36.8,20,0,HUNGO,Ireland,1,Speedy Express,1996/10/23,47.3,3,Leverling,Janet
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10309,1996/9/19,17.2,3,0,HUNGO,Ireland,1,Speedy Express,1996/10/23,47.3,3,Leverling,Janet
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10310,1996/9/20,13.9,10,0,THEBI,USA,2,United Package,1996/9/27,17.52,8,Callahan,Laura
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10310,1996/9/20,39.4,5,0,THEBI,USA,2,United Package,1996/9/27,17.52,8,Callahan,Laura
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10311,1996/9/20,11.2,6,0,DUMON,France,3,Federal Shipping,1996/9/26,24.69,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10311,1996/9/20,28.8,7,0,DUMON,France,3,Federal Shipping,1996/9/26,24.69,1,Davolio,Nancy
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10312,1996/9/23,36.4,4,0,WANDK,Germany,2,United Package,1996/10/3,40.26,2,Fuller,Andrew
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10312,1996/9/23,36.8,24,0,WANDK,Germany,2,United Package,1996/10/3,40.26,2,Fuller,Andrew
24,"G'day, Mate",6,Meat/Poultry,53,Perth Pasties,32.8,0,0,10312,1996/9/23,26.2,20,0,WANDK,Germany,2,United Package,1996/10/3,40.26,2,Fuller,Andrew
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10312,1996/9/23,6.2,10,0,WANDK,Germany,2,United Package,1996/10/3,40.26,2,Fuller,Andrew
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10313,1996/9/24,15.2,12,0,QUICK,Germany,2,United Package,1996/10/4,1.96,2,Fuller,Andrew
14,Formaggi Fortini s.r.l.,4,Dairy Products,32,Mascarpone Fabioli,32,9,40,10314,1996/9/25,25.6,40,0.1,RATTC,USA,2,United Package,1996/10/4,74.16,1,Davolio,Nancy
27,Escargots Nouveaux,8,Seafood,58,Escargots de Bourgogne,13.25,62,0,10314,1996/9/25,10.6,30,0.1,RATTC,USA,2,United Package,1996/10/4,74.16,1,Davolio,Nancy
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10314,1996/9/25,39.4,25,0.1,RATTC,USA,2,United Package,1996/10/4,74.16,1,Davolio,Nancy
16,Bigfoot Breweries,1,Beverages,34,Sasquatch Ale,14,111,0,10315,1996/9/26,11.2,14,0,ISLAT,UK,2,United Package,1996/10/3,41.76,4,Peacock,Margaret
7,"Pavlova, Ltd.",1,Beverages,70,Outback Lager,15,15,10,10315,1996/9/26,12,30,0,ISLAT,UK,2,United Package,1996/10/3,41.76,4,Peacock,Margaret
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10316,1996/9/27,7.7,10,0,RATTC,USA,3,Federal Shipping,1996/10/8,150.15,1,Davolio,Nancy
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10316,1996/9/27,39.4,70,0,RATTC,USA,3,Federal Shipping,1996/10/8,150.15,1,Davolio,Nancy
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10317,1996/9/30,14.4,20,0,LONEP,USA,1,Speedy Express,1996/10/10,12.69,6,Suyama,Michael
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10318,1996/10/1,7.7,20,0,ISLAT,UK,2,United Package,1996/10/4,4.73,8,Callahan,Laura
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10318,1996/10/1,14.4,6,0,ISLAT,UK,2,United Package,1996/10/4,4.73,8,Callahan,Laura
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10319,1996/10/2,31.2,8,0,TORTU,Mexico,3,Federal Shipping,1996/10/11,64.5,7,King,Robert
12,Plutzer Lebensmittelgroßmärkte AG,7,Produce,28,Rössle Sauerkraut,45.6,26,0,10319,1996/10/2,36.4,14,0,TORTU,Mexico,3,Federal Shipping,1996/10/11,64.5,7,King,Robert
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10319,1996/10/2,14.4,30,0,TORTU,Mexico,3,Federal Shipping,1996/10/11,64.5,7,King,Robert
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10320,1996/10/3,17.2,30,0,WARTH,Finland,3,Federal Shipping,1996/10/18,34.57,5,Buchanan,Steven
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10321,1996/10/3,14.4,10,0,ISLAT,UK,2,United Package,1996/10/11,3.43,3,Leverling,Janet
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10322,1996/10/4,5.6,20,0,PERIC,Mexico,3,Federal Shipping,1996/10/23,0.4,7,King,Robert
6,Mayumi's,2,Condiments,15,Genen Shouyu,13,39,0,10323,1996/10/7,12.4,5,0,KOENE,Germany,1,Speedy Express,1996/10/14,4.88,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10323,1996/10/7,11.2,4,0,KOENE,Germany,1,Speedy Express,1996/10/14,4.88,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10323,1996/10/7,14.4,4,0,KOENE,Germany,1,Speedy Express,1996/10/14,4.88,4,Peacock,Margaret
7,"Pavlova, Ltd.",3,Confections,16,Pavlova,17.45,29,0,10324,1996/10/8,13.9,21,0.15,SAVEA,USA,1,Speedy Express,1996/10/10,214.27,9,Dodsworth,Anne
16,Bigfoot Breweries,1,Beverages,35,Steeleye Stout,18,20,0,10324,1996/10/8,14.4,70,0.15,SAVEA,USA,1,Speedy Express,1996/10/10,214.27,9,Dodsworth,Anne
21,Lyngbysild,8,Seafood,46,Spegesild,12,95,0,10324,1996/10/8,9.6,30,0,SAVEA,USA,1,Speedy Express,1996/10/10,214.27,9,Dodsworth,Anne
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10324,1996/10/8,44,40,0.15,SAVEA,USA,1,Speedy Express,1996/10/10,214.27,9,Dodsworth,Anne
7,"Pavlova, Ltd.",2,Condiments,63,Vegie-spread,43.9,24,0,10324,1996/10/8,35.1,80,0.15,SAVEA,USA,1,Speedy Express,1996/10/10,214.27,9,Dodsworth,Anne
3,Grandma Kelly's Homestead,2,Condiments,6,Grandma's Boysenberry Spread,25,120,0,10325,1996/10/9,20,6,0,KOENE,Germany,3,Federal Shipping,1996/10/14,64.86,1,Davolio,Nancy
6,Mayumi's,8,Seafood,13,Konbu,6,24,0,10325,1996/10/9,4.8,12,0,KOENE,Germany,3,Federal Shipping,1996/10/14,64.86,1,Davolio,Nancy
6,Mayumi's,7,Produce,14,Tofu,23.25,35,0,10325,1996/10/9,18.6,9,0,KOENE,Germany,3,Federal Shipping,1996/10/14,64.86,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10325,1996/10/9,10,4,0,KOENE,Germany,3,Federal Shipping,1996/10/14,64.86,1,Davolio,Nancy
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10325,1996/10/9,27.8,40,0,KOENE,Germany,3,Federal Shipping,1996/10/14,64.86,1,Davolio,Nancy
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10326,1996/10/10,17.6,24,0,BOLID,Spain,2,United Package,1996/10/14,77.92,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,57,Ravioli Angelo,19.5,36,0,10326,1996/10/10,15.6,16,0,BOLID,Spain,2,United Package,1996/10/14,77.92,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10326,1996/10/10,6.2,50,0,BOLID,Spain,2,United Package,1996/10/14,77.92,4,Peacock,Margaret
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10327,1996/10/11,15.2,25,0.2,FOLKO,Sweden,1,Speedy Express,1996/10/14,63.36,2,Fuller,Andrew
5,Cooperativa de Quesos 'Las Cabras',4,Dairy Products,11,Queso Cabrales,21,22,30,10327,1996/10/11,16.8,50,0.2,FOLKO,Sweden,1,Speedy Express,1996/10/14,63.36,2,Fuller,Andrew
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10327,1996/10/11,20.7,35,0.2,FOLKO,Sweden,1,Speedy Express,1996/10/14,63.36,2,Fuller,Andrew
27,Escargots Nouveaux,8,Seafood,58,Escargots de Bourgogne,13.25,62,0,10327,1996/10/11,10.6,30,0.2,FOLKO,Sweden,1,Speedy Express,1996/10/14,63.36,2,Fuller,Andrew
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10328,1996/10/14,44,9,0,FURIB,Portugal,3,Federal Shipping,1996/10/17,87.03,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,65,Louisiana Fiery Hot Pepper Sauce,21.05,76,0,10328,1996/10/14,16.8,40,0,FURIB,Portugal,3,Federal Shipping,1996/10/17,87.03,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10328,1996/10/14,10,10,0,FURIB,Portugal,3,Federal Shipping,1996/10/17,87.03,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10329,1996/10/15,7.3,10,0.05,SPLIR,USA,2,United Package,1996/10/23,191.67,4,Peacock,Margaret
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10329,1996/10/15,20.7,8,0.05,SPLIR,USA,2,United Package,1996/10/23,191.67,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,38,Côte de Blaye,263.5,17,0,10329,1996/10/15,210.8,20,0.05,SPLIR,USA,2,United Package,1996/10/23,191.67,4,Peacock,Margaret
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10329,1996/10/15,30.4,12,0.05,SPLIR,USA,2,United Package,1996/10/23,191.67,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10330,1996/10/16,24.9,50,0.15,LILAS,Venezuela,1,Speedy Express,1996/10/28,12.75,3,Leverling,Janet
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10330,1996/10/16,27.8,25,0.15,LILAS,Venezuela,1,Speedy Express,1996/10/28,12.75,3,Leverling,Janet
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10331,1996/10/16,5.9,15,0,BONAP,France,1,Speedy Express,1996/10/21,10.19,9,Dodsworth,Anne
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10332,1996/10/17,50,40,0.2,MEREP,Canada,2,United Package,1996/10/21,52.84,3,Leverling,Janet
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10332,1996/10/17,11.2,10,0.2,MEREP,Canada,2,United Package,1996/10/21,52.84,3,Leverling,Janet
22,Zaanse Snoepfabriek,3,Confections,47,Zaanse koeken,9.5,36,0,10332,1996/10/17,7.6,16,0.2,MEREP,Canada,2,United Package,1996/10/21,52.84,3,Leverling,Janet
6,Mayumi's,7,Produce,14,Tofu,23.25,35,0,10333,1996/10/18,18.6,10,0,WARTH,Finland,3,Federal Shipping,1996/10/25,0.59,5,Buchanan,Steven
8,"Specialty Biscuits, Ltd.",3,Confections,21,Sir Rodney's Scones,10,3,40,10333,1996/10/18,8,10,0.1,WARTH,Finland,3,Federal Shipping,1996/10/25,0.59,5,Buchanan,Steven
15,Norske Meierier,4,Dairy Products,71,Flotemysost,21.5,26,0,10333,1996/10/18,17.2,40,0.1,WARTH,Finland,3,Federal Shipping,1996/10/25,0.59,5,Buchanan,Steven
24,"G'day, Mate",5,Grains/Cereals,52,Filo Mix,7,38,0,10334,1996/10/21,5.6,8,0,VICTE,France,2,United Package,1996/10/28,8.56,8,Callahan,Laura
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10334,1996/10/21,10,10,0,VICTE,France,2,United Package,1996/10/28,8.56,8,Callahan,Laura
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10335,1996/10/22,15.2,7,0.2,HUNGO,Ireland,2,United Package,1996/10/24,42.11,7,King,Robert
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10335,1996/10/22,10,25,0.2,HUNGO,Ireland,2,United Package,1996/10/24,42.11,7,King,Robert
14,Formaggi Fortini s.r.l.,4,Dairy Products,32,Mascarpone Fabioli,32,9,40,10335,1996/10/22,25.6,6,0.2,HUNGO,Ireland,2,United Package,1996/10/24,42.11,7,King,Robert
24,"G'day, Mate",7,Produce,51,Manjimup Dried Apples,53,20,0,10335,1996/10/22,42.4,48,0.2,HUNGO,Ireland,2,United Package,1996/10/24,42.11,7,King,Robert
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10336,1996/10/23,17.6,18,0.1,PRINI,Portugal,2,United Package,1996/10/25,15.51,7,King,Robert
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10337,1996/10/24,7.2,40,0,FRANK,Germany,3,Federal Shipping,1996/10/29,108.26,4,Peacock,Margaret
11,Heli Süßwaren GmbH & Co. KG,3,Confections,26,Gumbär Gummibärchen,31.23,15,0,10337,1996/10/24,24.9,24,0,FRANK,Germany,3,Federal Shipping,1996/10/29,108.26,4,Peacock,Margaret
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10337,1996/10/24,15.2,20,0,FRANK,Germany,3,Federal Shipping,1996/10/29,108.26,4,Peacock,Margaret
17,Svensk Sjöföda AB,8,Seafood,37,Gravad lax,26,11,50,10337,1996/10/24,20.8,28,0,FRANK,Germany,3,Federal Shipping,1996/10/29,108.26,4,Peacock,Margaret
14,Formaggi Fortini s.r.l.,4,Dairy Products,72,Mozzarella di Giovanni,34.8,14,0,10337,1996/10/24,27.8,25,0,FRANK,Germany,3,Federal Shipping,1996/10/29,108.26,4,Peacock,Margaret
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10338,1996/10/25,31.2,20,0,OLDWO,USA,3,Federal Shipping,1996/10/29,84.21,4,Peacock,Margaret
13,Nord-Ost-Fisch Handelsgesellschaft mbH,8,Seafood,30,Nord-Ost Matjeshering,25.89,10,0,10338,1996/10/25,20.7,15,0,OLDWO,USA,3,Federal Shipping,1996/10/29,84.21,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10339,1996/10/28,17.6,10,0,MEREP,Canada,2,United Package,1996/11/4,15.66,2,Fuller,Andrew
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10339,1996/10/28,31.2,70,0.05,MEREP,Canada,2,United Package,1996/11/4,15.66,2,Fuller,Andrew
29,Forêts d'érables,3,Confections,62,Tarte au sucre,49.3,17,0,10339,1996/10/28,39.4,28,0,MEREP,Canada,2,United Package,1996/11/4,15.66,2,Fuller,Andrew
7,"Pavlova, Ltd.",8,Seafood,18,Carnarvon Tigers,62.5,42,0,10340,1996/10/29,50,20,0.05,BONAP,France,3,Federal Shipping,1996/11/8,166.31,1,Davolio,Nancy
19,New England Seafood Cannery,8,Seafood,41,Jack's New England Clam Chowder,9.65,85,0,10340,1996/10/29,7.7,12,0.05,BONAP,France,3,Federal Shipping,1996/11/8,166.31,1,Davolio,Nancy
20,Leka Trading,1,Beverages,43,Ipoh Coffee,46,17,10,10340,1996/10/29,36.8,40,0.05,BONAP,France,3,Federal Shipping,1996/11/8,166.31,1,Davolio,Nancy
15,Norske Meierier,4,Dairy Products,33,Geitost,2.5,112,0,10341,1996/10/29,2,8,0,SIMOB,Denmark,3,Federal Shipping,1996/11/5,26.78,7,King,Robert
28,Gai pâturage,4,Dairy Products,59,Raclette Courdavault,55,79,0,10341,1996/10/29,44,9,0.15,SIMOB,Denmark,3,Federal Shipping,1996/11/5,26.78,7,King,Robert
1,Exotic Liquids,1,Beverages,2,Chang,19,17,40,10342,1996/10/30,15.2,24,0.2,FRANK,Germany,2,United Package,1996/11/4,54.83,4,Peacock,Margaret
14,Formaggi Fortini s.r.l.,4,Dairy Products,31,Gorgonzola Telino,12.5,0,70,10342,1996/10/30,10,56,0.2,FRANK,Germany,2,United Package,1996/11/4,54.83,4,Peacock,Margaret
17,Svensk Sjöföda AB,8,Seafood,36,Inlagd Sill,19,112,0,10342,1996/10/30,15.2,40,0.2,FRANK,Germany,2,United Package,1996/11/4,54.83,4,Peacock,Margaret
25,Ma Maison,6,Meat/Poultry,55,Pâté chinois,24,115,0,10342,1996/10/30,19.2,40,0.2,FRANK,Germany,2,United Package,1996/11/4,54.83,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,5,Grains/Cereals,64,Wimmers gute Semmelknödel,33.25,22,80,10343,1996/10/31,26.6,50,0,LEHMS,Germany,1,Speedy Express,1996/11/6,110.37,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",3,Confections,68,Scottish Longbreads,12.5,6,10,10343,1996/10/31,10,4,0.05,LEHMS,Germany,1,Speedy Express,1996/11/6,110.37,4,Peacock,Margaret
23,Karkki Oy,1,Beverages,76,Lakkalikööri,18,57,0,10343,1996/10/31,14.4,15,0,LEHMS,Germany,1,Speedy Express,1996/11/6,110.37,4,Peacock,Margaret
2,New Orleans Cajun Delights,2,Condiments,4,Chef Anton's Cajun Seasoning,22,53,0,10344,1996/11/1,17.6,35,0,WHITC,USA,2,United Package,1996/11/5,23.29,4,Peacock,Margaret
3,Grandma Kelly's Homestead,2,Condiments,8,Northwoods Cranberry Sauce,40,6,0,10344,1996/11/1,32,70,0.25,WHITC,USA,2,United Package,1996/11/5,23.29,4,Peacock,Margaret
3,Grandma Kelly's Homestead,2,Condiments,8,Northwoods Cranberry Sauce,40,6,0,10345,1996/11/4,32,70,0,QUICK,Germany,2,United Package,1996/11/11,249.06,2,Fuller,Andrew
8,"Specialty Biscuits, Ltd.",3,Confections,19,Teatime Chocolate Biscuits,9.2,25,0,10345,1996/11/4,7.3,80,0,QUICK,Germany,2,United Package,1996/11/11,249.06,2,Fuller,Andrew
20,Leka Trading,5,Grains/Cereals,42,Singaporean Hokkien Fried Mee,14,26,0,10345,1996/11/4,11.2,9,0,QUICK,Germany,2,United Package,1996/11/11,249.06,2,Fuller,Andrew
7,"Pavlova, Ltd.",6,Meat/Poultry,17,Alice Mutton,39,0,0,10346,1996/11/5,31.2,36,0.1,RATTC,USA,3,Federal Shipping,1996/11/8,142.08,3,Leverling,Janet
26,Pasta Buttini s.r.l.,5,Grains/Cereals,56,Gnocchi di nonna Alice,38,21,10,10346,1996/11/5,30.4,20,0,RATTC,USA,3,Federal Shipping,1996/11/8,142.08,3,Leverling,Janet
11,Heli Süßwaren GmbH & Co. KG,3,Confections,25,NuNuCa Nuß-Nougat-Creme,14,76,0,10347,1996/11/6,11.2,10,0,FAMIA,Brazil,3,Federal Shipping,1996/11/8,3.1,4,Peacock,Margaret
18,Aux joyeux ecclésiastiques,1,Beverages,39,Chartreuse verte,18,69,0,10347,1996/11/6,14.4,50,0.15,FAMIA,Brazil,3,Federal Shipping,1996/11/8,3.1,4,Peacock,Margaret
19,New England Seafood Cannery,8,Seafood,40,Boston Crab Meat,18.4,123,0,10347,1996/11/6,14.7,4,0,FAMIA,Brazil,3,Federal Shipping,1996/11/8,3.1,4,Peacock,Margaret
12,Plutzer Lebensmittelgroßmärkte AG,1,Beverages,75,Rhönbräu Klosterbier,7.75,125,0,10347,1996/11/6,6.2,6,0.15,FAMIA,Brazil,3,Federal Shipping,1996/11/8,3.1,4,Peacock,Margaret
8,"Specialty Biscuits, Ltd.",1,Beverages,1,Chai,18,39,0,10348,1996/11/7,14.4,15,0.15,WANDK,Germany,2,United Package,1996/11/15,0.78,4,Peacock,Margaret
9,PB Knäckebröd AB,5,Grains/Cereals,23,Tunnbröd,9,61,0,10348,1996/11/7,7.2,25,0,WANDK,Germany,2,United Package,1996/11/15,0.78,4,Peacock,Margaret
25,Ma Maison,6,Meat/Poultry,54,Tourtière,7.45,21,0,10349,1996/11/8,5.9,24,0,SPLIR,USA,1,Speedy Express,1996/11/15,8.63,7,King,Robert
23,Karkki Oy,3,Confections,50,Valkoinen suklaa,16.25,65,0,10350,1996/11/11,13,15,0.1,LAMAI,France,2,United Package,1996/12/3,64.19,6,Suyama,Michael
15,Norske Meierier,4,Dairy Products,69,Gudbrandsdalsost,36,26,0,10350,1996/11/11,28.8,18,0.1,LAMAI,France,2,United Package,1996/12/3,64.19,6,Suyama,Michael
